id,S,S_plus,S_base,s_mn,s_tn,s_mtn
H391,1.2758257278471984e-15,1.2758257278471984e-15,1.4353009034374762,0.9204991196837444,0.8736270096130992,5.103302911388794e-16
H392,0.13150742458305267,0.13150742458305267,1.339403130595713,0.634860326233473,0.8750093062823524,0.052602969833221
H393,0.2144792247245294,0.2144792247245294,1.157029273705256,0.3573001121303781,0.8208874490955298,0.0857916898898117
H394,1.8087327796672735e-15,1.8087327796672735e-15,1.2858242194770784,0.7952457549016988,0.8120345194446473,5.103302911388794e-16
H395,1.4947704245515498,1.4947704245515498,2.3995982233820814,0.1958034236853587,0.9352313248528062,0.5979081698206198
H396,1.6310970957272485e-15,1.6310970957272485e-15,1.2920929580082534,0.7427298310289274,0.8723863664813873,5.103302911388794e-16
H397,1.2758257278471984e-15,1.2758257278471984e-15,1.4199222678968564,0.8478599585761625,0.9270428762949062,5.103302911388794e-16
H398,0.24891540042443505,0.24891540042443505,1.3123499974471111,0.4105736231960022,0.9187196230823432,0.0995661601697738
H399,1.6310970957272485e-15,1.6310970957272485e-15,1.2564429065008562,0.7043630146070642,0.8661906185190044,5.103302911388794e-16
H400,0.19265522157201742,0.19265522157201742,1.4018489605736792,0.6828047811616769,0.8286873925904006,0.0770620886288069
H401,0.8747965135504528,0.8747965135504528,1.6916328845483202,0.4002508699491331,0.6207945937982018,0.3499186054201809
H402,1.8087327796672735e-15,1.8087327796672735e-15,1.1392654119773962,0.4637414623417678,0.9603403026299756,5.103302911388794e-16
H403,1.8087327796672735e-15,1.8087327796672735e-15,1.2426570179139187,0.6179250167823538,0.9353962556100428,5.103302911388794e-16
H404,0.12445770021221846,0.12445770021221846,1.3609111871371946,0.60287710718571,0.942689751470511,0.0497830800848871
H405,0.24891540042443505,0.24891540042443505,1.0720984650335443,0.0872922033072958,0.9416866274540916,0.0995661601697738
H406,1.6310970957272485e-15,1.6310970957272485e-15,1.0778695931697777,0.4871349000271331,0.8602020914350869,5.103302911388794e-16
H407,0.5871793040994034,0.5871793040994034,1.5175402229574,0.2664722728173233,0.8964788757551725,0.2348717216397613
H408,0.2450538169256074,0.2450538169256074,1.42875034630291,0.6536739170067274,0.8259467447149009,0.0980215267702429
H409,0.08297180014147912,0.08297180014147912,1.0197551861275589,0.280214187641532,0.8907650448410678,0.0331887200565915
H410,0.4267666486715342,0.4267666486715342,1.589401770288832,0.4941610976104316,0.9591328044111904,0.1707066594686136
H411,1.6310970957272485e-15,1.6310970957272485e-15,1.315572018886096,0.8113825504310529,0.8330824731765654,5.103302911388794e-16
H412,1.2782209214898577,1.2782209214898577,1.8301995779238147,4.674364515443258e-16,0.6899733205424468,0.5112883685959428
H413,1.2758257278471984e-15,1.2758257278471984e-15,1.1500095371043697,0.4628653982174558,0.9746465231630046,5.103302911388794e-16
H414,0.29358970686170016,0.29358970686170016,1.672283754349254,0.875754027229667,0.8476135321297751,0.11743588274468
H415,1.2596377577136867e-15,1.2596377577136867e-15,1.080791983128946,0.5413165895140947,0.8096733893970867,2.551651455694397e-16
H416,0.24891609412894486,0.24891609412894486,1.5917618394773023,0.8186527863800913,0.8599043953053559,0.0995664376515777
H417,1.6310970957272485e-15,1.6310970957272485e-15,1.224754766755619,0.5736957970307797,0.957247661413742,5.103302911388794e-16
H418,0.2775070709430742,0.2775070709430742,1.4303916726515364,0.6126525028807908,0.8284532492547868,0.1110028283772296
H419,0.0995664376515787,0.0995664376515787,1.4595089062924806,0.827292783488575,0.8726353023125527,0.0398265750606313
H420,0.4584014919704209,0.4584014919704209,1.9715688125259416,0.9590325024362136,0.9324266482581876,0.1833605967881683
H421,0.9784479073177943,0.9784479073177943,1.5793817045887515,4.674364515443258e-16,0.7511672465886964,0.3913791629271176
H422,0.2923109088937977,0.2923109088937977,1.3576603197497858,0.6118779667482499,0.7198087968217352,0.116924363557519
H423,0.9168029839408411,0.9168029839408411,2.08985792872187,0.5317371310998015,0.9345815498764856,0.3667211935763362
H424,0.6434395240558545,0.6434395240558545,1.6606862137285694,0.3144710545187055,0.9570873075721884,0.2573758096223416
H425,1.6310970957272485e-15,1.6310970957272485e-15,1.4413706528716306,0.8675767747721996,0.9341365413173368,5.103302911388794e-16
H426,1.8087327796672735e-15,1.8087327796672735e-15,1.093966251066551,0.5014705269739798,0.8659872868592073,5.103302911388794e-16
H427,0.8268832850026339,0.8268832850026339,1.5639551241388685,4.674364515443258e-16,0.9213397989202932,0.3307533140010534
H428,1.8087327796672735e-15,1.8087327796672735e-15,1.4158564527784805,0.8514109413033237,0.918409624669775,5.103302911388794e-16
H429,1.2596377577136867e-15,1.2596377577136867e-15,1.0938243788525983,0.3973877600121228,0.9698927135536242,2.551651455694397e-16
H430,0.7973900233987292,0.7973900233987292,1.234309730731726,0.0889898016166711,0.4571598325495754,0.3189560093594914
H431,0.7752303533806796,0.7752303533806796,2.0192410919995964,0.9411506399814938,0.6138627832921525,0.3100921413522716
H432,1.8087327796672735e-15,1.8087327796672735e-15,1.2351156845300924,0.5829045924160097,0.960990013246604,5.103302911388794e-16
H433,1.1415868362524046,1.1415868362524046,1.9232646146650048,0.046523723639933,0.9305734993758178,0.4566347345009617
H434,1.8087327796672735e-15,1.8087327796672735e-15,1.495612869815476,0.9607884872384104,0.9087276000309328,5.103302911388794e-16
H435,1.6310970957272485e-15,1.6310970957272485e-15,1.5256262743485725,0.9361561355855522,0.9708767073501616,5.103302911388794e-16
H436,1.8087327796672735e-15,1.8087327796672735e-15,1.379825233886248,0.7896807611738094,0.9351007811839992,5.103302911388794e-16
H437,0.4305551803870257,0.4305551803870257,1.4713311617035554,0.3762189010926272,0.9247510755530356,0.17222207215481
H438,0.12445770021221846,0.12445770021221846,1.1408102487206626,0.6584063634061764,0.6120343222293796,0.0497830800848871
H439,0.19265522157201742,0.19265522157201742,1.4669170638434064,0.7230674542083833,0.8697598486308533,0.0770620886288069
H440,0.5599005750938032,0.5599005750938032,1.7549888306476906,0.5955431433071169,0.8983171761352432,0.223960230037521
H441,0.892357236837588,0.892357236837588,1.6479392550718217,4.674364515443258e-16,0.9444775227927916,0.3569428947350351
H442,0.3945235070061167,0.3945235070061167,1.1191860118314374,0.0598562141062266,0.845971916925425,0.1578094028024464
H443,0.834291298503291,0.834291298503291,2.066644569365726,0.8036705437322487,0.736771044845795,0.3337165194013163
H444,1.6310970957272485e-15,1.6310970957272485e-15,1.1943419565777262,0.6375758616012238,0.8553515841209323,5.103302911388794e-16
H445,0.4738561540272578,0.4738561540272578,1.688066528587136,0.8160501803073097,0.7017127878925388,0.189542461610903
H446,0.4415730730967351,0.4415730730967351,1.6694568411136004,0.8210209866612098,0.7138337233598719,0.1766292292386939
H447,0.7307651703534792,0.7307651703534792,1.3245556167662844,4.674364515443258e-16,0.7422380580160063,0.2923060681413916
H448,0.625027234810932,0.625027234810932,1.5937815785394909,0.2603755635156381,0.9505673661450604,0.2500108939243727
H449,1.9863684636072987e-15,1.9863684636072987e-15,1.3217492715966994,0.7432755603664618,0.9089110291294108,5.103302911388794e-16
H450,0.5488377643326607,0.5488377643326607,1.91191227736278,0.9542127607049264,0.7496303805827221,0.2195351057330642
H451,1.4534614117872234e-15,1.4534614117872234e-15,1.4351884820361054,0.8628282414221011,0.9311573611230288,5.103302911388794e-16
H452,0.19726113687457827,0.19726113687457827,1.12714959767482,0.3817964930461712,0.7805640829541315,0.0789044547498311
H453,0.975039189795022,0.975039189795022,1.5295083235578255,4.674364515443258e-16,0.6930864172035043,0.3900156759180087
H454,0.11698883620267819,0.11698883620267819,1.295108685990943,0.9119275403788109,0.5607222718565203,0.0467955344810712
H455,1.4534614117872234e-15,1.4534614117872234e-15,1.4775045150681434,0.96845304777156,0.8784275960636176,5.103302911388794e-16
H456,1.3910378085190813,1.3910378085190813,2.2422425488692808,0.2930393744869163,0.7709665509508334,0.5564151234076324
H457,0.32171976202792824,0.32171976202792824,1.52888703138869,0.5499398400827282,0.9590192466182244,0.128687904811171
H458,1.6310970957272485e-15,1.6310970957272485e-15,1.1789465524590432,0.5908841121162719,0.8827990784575303,5.103302911388794e-16
H459,1.8087327796672735e-15,1.8087327796672735e-15,1.4523871976264682,0.8749137217056409,0.9405702753274426,5.103302911388794e-16
H460,0.5512254761577255,0.5512254761577255,1.514697122992326,0.2810100071939931,0.9233295513492582,0.22049019046309
H461,0.13150742458305267,0.13150742458305267,1.4883690633512738,0.9051385100845436,0.7909385383757331,0.052602969833221
H462,1.6310970957272485e-15,1.6310970957272485e-15,1.2248225677377786,0.6423028535494646,0.888725356122757,5.103302911388794e-16
H463,1.6310970957272485e-15,1.6310970957272485e-15,1.445643304990866,0.934667764757193,0.8723863664813873,5.103302911388794e-16
H464,0.5189815155309856,0.5189815155309856,1.6123194176928617,0.5182170825177164,0.8484552951846291,0.207592606212394
H465,0.8268832850026339,0.8268832850026339,1.8580951672395256,0.4163795504835625,0.8726353023125527,0.3307533140010534
H466,0.4640767191611958,0.4640767191611958,1.4937324001652643,0.66325282605621,0.6238167751988763,0.1856306876644782
H467,0.5168202355871201,0.5168202355871201,1.698132025899863,0.6772466488523284,0.7993930890386003,0.2067280942348479
H468,0.4461786184187948,0.4461786184187948,1.5601075131746494,0.4959322426896461,0.8964788757551725,0.1784714473675177
H469,1.4534614117872234e-15,1.4534614117872234e-15,1.2423205146065106,0.6404488749239903,0.9124517683341464,5.103302911388794e-16
H470,0.6434395240558543,0.6434395240558543,1.6338474232605826,0.3543348209116751,0.8836750530942353,0.2573758096223416
H471,0.2889828323580256,0.2889828323580256,1.2618706913465687,0.3411005174533269,0.8750093062823524,0.11559313294321
H472,0.5915319172067689,0.5915319172067689,1.747252847341123,0.8916371996011222,0.5530139630668208,0.2366127668827074
H473,1.2596377577136867e-15,1.2596377577136867e-15,1.0675720736448244,0.3786273083881785,0.9558377836678512,2.551651455694397e-16
H474,0.5168202355871201,0.5168202355871201,1.8274590068411596,0.9503024653406767,0.6879959987268724,0.2067280942348479
H475,0.1608594185433972,0.1608594185433972,1.1238790304779531,0.3145136428327518,0.8892608720854437,0.0643437674173587
H476,2.1801921176808354e-15,2.1801921176808354e-15,1.5482677156878546,0.9798257212634318,0.9555089233463836,7.654954367083192e-16
H477,0.6307379012618344,0.6307379012618344,1.917436895400744,0.9120177931108766,0.6963559495627605,0.2522951605047336
H478,1.6310970957272485e-15,1.6310970957272485e-15,1.282171125731464,0.6756921686669594,0.9270217384973688,5.103302911388794e-16
H479,8.155485478636242e-16,8.155485478636242e-16,1.40396949155263,0.9259504475538683,0.8290114168869184,2.551651455694397e-16
H480,0.6112019892938942,0.6112019892938942,1.6790273815984391,0.5980106955348863,0.736771044845795,0.2444807957175576
H481,1.8087327796672735e-15,1.8087327796672735e-15,1.0643364330180043,0.5288531080513075,0.8015674332211963,5.103302911388794e-16
H482,1.4910656426512485,1.4910656426512485,2.269069521362787,0.2823824766533436,0.6901223717360806,0.5964262570604991
H483,0.19265522157201762,0.19265522157201762,1.4618818770555728,0.6755912571502917,0.9109420622041526,0.0770620886288069
H484,1.4534614117872234e-15,1.4534614117872234e-15,1.0962772584249822,0.4816212169084691,0.888725356122757,5.103302911388794e-16
H485,0.9168029839408408,0.9168029839408408,2.355281556437206,0.9291453951731726,0.8689528204472842,0.3667211935763362
H486,1.0003835595551471,1.0003835595551471,1.571032336305743,7.011546773164887e-16,0.7133109709382446,0.4001534238220587
H487,1.8087327796672735e-15,1.8087327796672735e-15,1.069446246064139,0.4184391901373808,0.918368617442791,5.103302911388794e-16
H488,0.4959482087889336,0.4959482087889336,1.515844805679077,0.3430226814710657,0.9318480646416138,0.1983792835155733
H489,1.0820020737736617e-15,1.0820020737736617e-15,1.4535870096215198,0.8653664923106962,0.9516172697162024,2.551651455694397e-16
H490,1.4534614117872234e-15,1.4534614117872234e-15,1.5126671592233183,0.9253828860068136,0.965451063022333,5.103302911388794e-16
H491,0.21968817078710837,0.21968817078710837,1.5669596686890723,0.7972634239753021,0.8868259484021529,0.0878752683148432
H492,0.08297180014147894,0.08297180014147894,1.3612619732972224,0.7369795264298954,0.8608831900147841,0.0331887200565915
H493,0.3700094279240998,0.3700094279240998,1.4296696694941782,0.52372332390354,0.8008519780590583,0.1480037711696398
H494,0.24020018883726704,0.24020018883726704,1.4678074891731043,0.6557807654133496,0.8787283600064478,0.0960800755349065
H495,1.8336059678816805,1.8336059678816805,2.5591450682886823,4.674364515443258e-16,0.9069238755087524,0.733442387152672
H496,1.8087327796672735e-15,1.8087327796672735e-15,1.3974767923850828,0.792719793137435,0.9541261973439168,5.103302911388794e-16
H497,0.4118691821304629,0.4118691821304629,1.670762414144669,0.7613166737137433,0.8122998663040152,0.1647476728521849
H498,0.6112019892938937,0.6112019892938937,1.716563505125242,0.4953444535388641,0.8863574412503215,0.2444807957175574
H499,1.767233091441308,1.767233091441308,2.1844953175903674,2.337182257721629e-16,0.5215777826863249,0.7068932365765229
H500,0.3667211935763375,0.3667211935763375,1.5924360660276304,0.6695986957136306,0.862544894850486,0.1466884774305348
H501,0.5318014111207525,0.5318014111207525,1.6590858121300929,0.5349635072764394,0.8741419939852361,0.2127205644483009
H502,1.8087327796672735e-15,1.8087327796672735e-15,1.388358003404114,0.931641829733562,0.8038056745215786,5.103302911388794e-16
H503,0.1579524477466381,0.1579524477466381,1.333883880250732,0.6413973630640167,0.828516927566101,0.0631809790986551
H504,0.48624544914298956,0.48624544914298956,1.6708704842851296,0.8312985963672892,0.6494826975603863,0.1944981796571956
H505,0.2489154004244347,0.2489154004244347,1.0131503662823569,2.337182257721629e-16,0.9552937073224028,0.0995661601697738
H506,0.062228850106109436,0.062228850106109436,1.456422494328606,0.8832033980214591,0.8595386572566617,0.0248915400424437
H507,0.765735636011553,0.765735636011553,1.5610687579088005,0.280214187641532,0.7139522147300273,0.3062942544046211
H508,1.9863684636072987e-15,1.9863684636072987e-15,1.4420177743446958,0.8713405266241969,0.931181691306671,5.103302911388794e-16
H509,0.6589752346480765,0.6589752346480765,1.7738016329838422,0.6918202100271684,0.7017127878925388,0.2635900938592305
H510,0.12445770021221828,0.12445770021221828,1.2533619248512475,0.6553652690418639,0.7557650117569232,0.0497830800848871
H511,1.4534614117872234e-15,1.4534614117872234e-15,1.4024825472383684,0.8013482928637868,0.9517548911841718,5.103302911388794e-16
H512,0.5570320604077094,0.5570320604077094,1.5313798030850152,0.3572764596596299,0.8606582186870025,0.2228128241630836
H513,0.3840411275240561,0.3840411275240561,1.460030988003564,0.4412622563747957,0.9037250692245896,0.1536164510096222
H514,1.142922311666193,1.142922311666193,2.2901923701943225,0.8658273008846225,0.5682602722755393,0.4571689246664771
H515,0.39452227374915433,0.39452227374915433,1.1076792907604296,0.0,0.8914462712640945,0.1578089094996615
H516,1.6310970957272485e-15,1.6310970957272485e-15,1.1690166890242304,0.5817150729847479,0.8795557882955383,5.103302911388794e-16
H517,0.0622288501061101,0.0622288501061101,1.4146940041394664,0.7559890793893392,0.9345923631523564,0.0248915400424439
H518,0.4461786184187948,0.4461786184187948,1.535442093736696,0.5729494144535218,0.7886299296938551,0.1784714473675177
H519,0.9878924163204683,0.9878924163204683,1.858835034033227,0.3744895937726701,0.7141886783682779,0.3951569665281873
H520,0.8234851595020894,0.8234851595020894,1.8966625748096173,0.5661381862307024,0.7753335829037077,0.3293940638008357
H521,0.31009214135227237,0.31009214135227237,1.4788836580839215,0.6317908983736757,0.8291984975408865,0.1240368565409087
H522,1.8087327796672735e-15,1.8087327796672735e-15,1.4124547636243825,0.9014888991303702,0.8640795554001058,5.103302911388794e-16
H523,0.34939947314338854,0.34939947314338854,1.4135401027533026,0.6070027348215186,0.7231730521908744,0.1397597892573552
H524,1.6310970957272485e-15,1.6310970957272485e-15,1.3873293907191342,0.8513626599413858,0.8827990784575303,5.103302911388794e-16
H525,1.5504607067613567,1.5504607067613567,2.0223722470427328,0.5898894253517208,0.0,0.6201842827045425
H526,1.207308607357932,1.207308607357932,1.6754734691261297,4.674364515443258e-16,0.5852060772102465,0.4829234429431727
H527,0.19726113687457733,0.19726113687457733,1.421701866010934,0.5792368869591806,0.9513140244612652,0.0789044547498308
H528,1.4534614117872234e-15,1.4534614117872234e-15,1.359753251905047,0.7811751620690867,0.9185164028122204,5.103302911388794e-16
H529,0.4148609662090296,0.4148609662090296,1.1879059363651965,0.2222455855693609,0.7440606271258474,0.1659443864836118
H530,1.8087327796672735e-15,1.8087327796672735e-15,1.4805917333076333,0.9460444560979812,0.9046952105365584,5.103302911388794e-16
H531,1.9863684636072987e-15,1.9863684636072987e-15,1.0442984940020428,0.4354139873859969,0.8699591301165549,5.103302911388794e-16
H532,0.6936818821047308,0.6936818821047308,1.8025328750783447,0.4506208962576585,0.9354428449593594,0.2774727528418921
H533,1.6310970957272485e-15,1.6310970957272485e-15,1.375965880478072,0.8475709841162009,0.8723863664813873,5.103302911388794e-16
H534,0.21447984135195233,0.21447984135195233,1.4465212233108569,0.7112621298005035,0.8287895976481275,0.0857919365407808
H535,0.6110022313307172,0.6110022313307172,1.6696388998458571,0.3984702035458989,0.9248256320980268,0.2444008925322866
H536,0.7467496698018821,0.7467496698018821,1.4304507883121491,0.4783087166518927,0.3763176814859417,0.2986998679207526
H537,1.8087327796672735e-15,1.8087327796672735e-15,1.145371653752404,0.5567052609081511,0.8750093062823524,5.103302911388794e-16
H538,1.155934881221419,1.155934881221419,1.8670353295727709,4.674364515443258e-16,0.8888755604391892,0.4623739524885675
H539,1.2089632795151632,1.2089632795151632,1.869098779932868,4.674364515443258e-16,0.825169375522131,0.4835853118060652
H540,1.6310970957272485e-15,1.6310970957272485e-15,1.2543524654912606,0.6829220640916246,0.8850185177724494,5.103302911388794e-16
H541,0.47605534423913115,0.47605534423913115,1.5108525798584798,0.6741876639286304,0.6193088805955554,0.1904221376956524
H542,0.1972611368745781,0.1972611368745781,1.2394029053987436,0.3591698623729539,0.9435073482822532,0.0789044547498311
H543,0.282715382628247,0.282715382628247,1.5379106920796015,0.7156244095336082,0.8533697272805852,0.1130861530512987
H544,1.8087327796672735e-15,1.8087327796672735e-15,1.1614727217205851,0.5980106955348863,0.8538302066158434,5.103302911388794e-16
H545,1.6310970957272485e-15,1.6310970957272485e-15,1.4740589788616243,0.8694492898983326,0.973124433678696,5.103302911388794e-16
H546,1.4534614117872234e-15,1.4534614117872234e-15,1.1858015678364322,0.6098655933141512,0.8723863664813873,5.103302911388794e-16
H547,1.6819687479718297,1.6819687479718297,2.194407007923454,0.6405478249395304,0.0,0.6727874991887318
H548,2.664535259100375e-16,2.664535259100375e-16,1.460319413750598,0.9777664117294952,0.8476328554587526,0.0
H549,0.6623596096451018,0.6623596096451018,1.4647486425629828,0.5192247930899233,0.4837614980574284,0.2649438438580406
H550,1.8087327796672735e-15,1.8087327796672735e-15,1.451377141344576,0.9756424463670426,0.8385789803136757,5.103302911388794e-16
H551,1.9863684636072987e-15,1.9863684636072987e-15,1.25648984920009,0.642781162168426,0.9278311493316848,5.103302911388794e-16
H552,1.9863684636072987e-15,1.9863684636072987e-15,1.4500496051912355,0.8986437073163958,0.9139182991726468,5.103302911388794e-16
H553,0.30606110935087644,0.30606110935087644,1.56167666336248,0.8137736011786343,0.7557458413358704,0.1224244437403505
H554,0.7890470140122308,0.7890470140122308,1.4752344672018185,2.337182257721629e-16,0.8577343164869845,0.3156188056048922
H555,1.8087327796672735e-15,1.8087327796672735e-15,1.2918322054970486,0.7424038903899214,0.8723863664813873,5.103302911388794e-16
H556,0.1608598810139649,0.1608598810139649,1.6391852893605865,0.9192967755725114,0.9286099848607654,0.0643439524055859
H557,1.9863684636072987e-15,1.9863684636072987e-15,0.8531151034138327,0.4330560715661052,0.6333378077011841,5.103302911388794e-16
H558,1.1418581826031038,1.1418581826031038,1.4762025133772214,4.674364515443258e-16,0.4179304134676468,0.4567432730412414
H559,0.6941737894353716,0.6941737894353716,1.9922539835094948,0.7313106906546634,0.8912895519379903,0.2776695157741486
H560,1.6310970957272485e-15,1.6310970957272485e-15,1.2522030016043328,0.6774691560742999,0.8877845959311145,5.103302911388794e-16
H561,1.4534614117872234e-15,1.4534614117872234e-15,1.4258735493072816,0.8776467260975418,0.9046952105365584,5.103302911388794e-16
H562,0.42896029505198086,0.42896029505198086,1.5005826161887086,0.5120565157093985,0.8274713857115116,0.1715841180207922
H563,0.5245433470772742,0.5245433470772742,1.383399650469905,0.3217391584569161,0.7518312207838725,0.2098173388309097
H564,0.0951057062518726,0.0951057062518726,1.3384129089669443,0.8274777586519532,0.7266562447418865,0.0380422825007489
H565,1.9449848303927761,1.9449848303927761,1.944984830392776,4.674364515443258e-16,0.0,0.7779939321571103
H566,0.201551862748724,0.201551862748724,1.2318323072756077,0.4792431351522107,0.8086074205063939,0.0806207450994896
H567,0.7621036234739985,0.7621036234739985,1.5133337019041584,0.5075930696519306,0.4314445283857699,0.3048414493895992
H568,0.8123195868099761,0.8123195868099761,1.7786149401369666,0.5292684057598802,0.6786007858988581,0.3249278347239903
H569,0.48624544914298956,0.48624544914298956,1.4987115056440654,0.8440154177315478,0.4215671528947972,0.1944981796571956
H570,0.7817635522269815,0.7817635522269815,1.9496865766594185,0.6405810286904082,0.8193227518501376,0.3127054208907925
H571,1.8087327796672735e-15,1.8087327796672735e-15,1.147193537762534,0.5169829261638181,0.9170089960393476,5.103302911388794e-16
H572,1.0165211383867279,1.0165211383867279,2.121243392594762,0.6978103654783446,0.6830924522816978,0.406608455354691
H573,0.17847144736751847,0.17847144736751847,1.45185915422224,0.8847939674656118,0.7069406661027905,0.0713885789470072
H574,1.4534614117872234e-15,1.4534614117872234e-15,1.3372726643224049,0.7689187302519692,0.9026721001510348,5.103302911388794e-16
H575,0.02489154004244487,0.02489154004244487,1.146385687094812,0.5772202314338749,0.8246474523815844,0.0099566160169777
H576,0.8385278139959257,0.8385278139959257,1.6016192181805171,0.1202394501041138,0.8336248051266264,0.33541112559837
H577,1.8087327796672735e-15,1.8087327796672735e-15,1.3428390843935052,0.7968082493705926,0.8817406061212874,5.103302911388794e-16
H578,0.24891586289410816,0.24891586289410816,0.9306584456822532,0.2286573564373303,0.623520872047851,0.0995663451576432
H579,0.1535794911011192,0.1535794911011192,1.1893975364488427,0.4792431351522107,0.8155294215324438,0.0614317964404475
H580,0.5379005913874416,0.5379005913874416,1.6073395001640145,0.4631467119280364,0.8736519240426802,0.2151602365549764
H581,0.38517065541065915,0.38517065541065915,1.383414801149166,0.4326465317927054,0.8151586503804282,0.1540682621642636
H582,1.068469084974538,1.068469084974538,1.8082337118916696,0.2224904621003771,0.7022153215460378,0.427387633989815
H583,0.7467496698018821,0.7467496698018821,1.7753697172700271,0.90945737784924,0.3763176814859417,0.2986998679207526
H584,0.08297180014147912,0.08297180014147912,1.347355894968678,0.8354533291814505,0.7450267893525485,0.0331887200565915
H585,0.8065128569792555,0.8065128569792555,1.8843266856240235,0.6229092195736011,0.7243580662323589,0.3226051427917021
H586,1.6310970957272485e-15,1.6310970957272485e-15,0.7633289752703832,0.0502943802221712,0.9038668388658062,5.103302911388794e-16
H587,1.3247192192902015,1.3247192192902015,1.9155850466859283,0.7385822842446589,2.301052742623314e-16,0.5298876877160805
H588,0.31590410268483904,0.31590410268483904,1.5010288661069322,0.9085021208100816,0.5729038334675346,0.1263616410739356
H589,1.0641754001669823,1.0641754001669823,2.0533145170630367,0.544492799097279,0.6919310970227894,0.4256701600667927
H590,0.5168202355871201,0.5168202355871201,1.5864784540660315,0.5770019559560182,0.7600708171426213,0.2067280942348479
H591,1.6310970957272485e-15,1.6310970957272485e-15,1.4556205513657503,0.9497658405763332,0.8697598486308533,5.103302911388794e-16
H592,0.7752303533806797,0.7752303533806797,1.8574553326826344,0.7504186679453759,0.6023625561820685,0.3100921413522716
H593,0.7868161305469884,0.7868161305469884,1.2770004227993472,0.1564282657314824,0.4563020995839668,0.3147264522187951
H594,0.8923572368375883,0.8923572368375883,1.631140926078119,4.674364515443258e-16,0.9234796115506632,0.3569428947350351
H595,0.0622288501061101,0.0622288501061101,1.1992619536991171,0.4920622901789332,0.9292290893123258,0.0248915400424439
H596,1.6310970957272485e-15,1.6310970957272485e-15,1.1904029766995676,0.5580235763423884,0.9299801445320692,5.103302911388794e-16
H597,0.2889828323580256,0.2889828323580256,1.4476379188926476,0.5069055383385889,0.941413319829689,0.11559313294321
H598,0.5087192843231046,0.5087192843231046,1.295714221924432,0.4374215620629866,0.5463221099386731,0.2034877137292416
H599,0.5206303420765297,0.5206303420765297,1.3912829873887178,0.2319469400100405,0.8563688666301951,0.2082521368306118
H600,1.8087327796672735e-15,1.8087327796672735e-15,1.2668944967255698,0.8375199584582543,0.7460981624487063,5.103302911388794e-16
H601,2.027956219450717,2.027956219450717,2.3223600272600744,0.3680047597616969,0.0,0.8111824877802868
H602,1.8087327796672735e-15,1.8087327796672735e-15,1.4053441744003674,0.8094268702143226,0.9472533477861352,5.103302911388794e-16
H603,0.19965684179622284,0.19965684179622284,1.6559661532788588,0.9453464270442512,0.875040212309044,0.0798627367184889
H604,1.8087327796672735e-15,1.8087327796672735e-15,1.2087063176030597,0.5595639394689979,0.9513189575348248,5.103302911388794e-16
H605,1.788117749754002,1.788117749754002,2.254412033649342,0.5828678548691747,2.301052742623314e-16,0.7152470999016007
H606,1.1259914793736854,1.1259914793736854,1.826802144175197,4.674364515443258e-16,0.8760133310018892,0.4503965917494741
H607,1.2758257278471984e-15,1.2758257278471984e-15,1.4749652432386655,0.9097610454172002,0.9339455086311303,5.103302911388794e-16
H608,0.6714746440413915,0.6714746440413915,1.868334318908937,0.6234392912718791,0.8726353023125527,0.2685898576165565
H609,1.6310970957272485e-15,1.6310970957272485e-15,1.507750979610964,0.9530975751346192,0.9315911493790838,5.103302911388794e-16
H610,1.8087327796672735e-15,1.8087327796672735e-15,1.2304694158023146,0.5747546650565855,0.963332104696306,5.103302911388794e-16
H611,0.3945241921513824,0.3945241921513824,1.732420161422004,0.7999835951068894,0.8723863664813873,0.1578096768605529
H612,0.5954060284742226,0.5954060284742226,1.7761881932578796,0.585422078454632,0.8905556275249392,0.2381624113896889
H613,1.8087327796672735e-15,1.8087327796672735e-15,1.3100693300673227,0.7947719551834601,0.8428147074006915,5.103302911388794e-16
H614,1.6310970957272485e-15,1.6310970957272485e-15,1.465259679423808,0.8790506544185934,0.9525239448611648,5.103302911388794e-16
H615,1.6310970957272485e-15,1.6310970957272485e-15,1.0542616022146154,0.4451917004557147,0.8726353023125527,5.103302911388794e-16
H616,0.28898283235802535,0.28898283235802535,1.4323289355152142,0.4705371441358555,0.9586454848106306,0.11559313294321
H617,0.7890470140122308,0.7890470140122308,1.5231087671651613,2.337182257721629e-16,0.9175771914411632,0.3156188056048922
H618,1.1755850728484631,1.1755850728484631,1.5593561695281886,4.674364515443258e-16,0.4797138708496566,0.4702340291393851
H619,1.6310970957272485e-15,1.6310970957272485e-15,1.4570383779401157,0.882030747020168,0.9392672254049744,5.103302911388794e-16
H620,0.8119118338157868,0.8119118338157868,1.930989446290309,0.4476482112902552,0.9511988043028978,0.3247647335263146
H621,1.8087327796672735e-15,1.8087327796672735e-15,1.4595632332546704,0.8687314324137406,0.9557226091545956,5.103302911388794e-16
H622,1.8087327796672735e-15,1.8087327796672735e-15,1.4512572511756308,0.9175926882143642,0.8964788757551725,5.103302911388794e-16
H623,0.2230886155017615,0.2230886155017615,1.3157595275053924,0.4073767115225153,0.9584619284820238,0.0892354462007044
H624,1.9863684636072987e-15,1.9863684636072987e-15,1.2193135906249948,0.5719549736625187,0.9521870146187228,5.103302911388794e-16
H625,0.3189558798694131,0.3189558798694131,1.3541746569595514,0.6819891491332939,0.6120343222293796,0.127582351947765
H626,0.3241626461550688,0.3241626461550688,1.4307531089225738,0.4805659783083468,0.9026721001510348,0.1296650584620274
