id,title,year,field,split,s_m,s_t,s_mt,s_mn,s_tn,s_mtn,S
H83,A Unified One-Step Solution for Aspect Sentiment Quad Prediction,0,ALL,historical,0.5551766251331556,0.8706733585525352,-9.346984121320093,0.584364100447779,0.9022805666919005,0.042895844944906274,1.2965553460740091
H84,GCT-TTE: Graph Convolutional Transformer for Travel Time Estimation,0,ALL,historical,0.7603554281275663,0.9012028082502104,-9.645607694612941,0.8003298331801751,0.9339182973097349,5.103302911388794e-16,1.3873985043919292
H85,Progression Cognition Reinforcement Learning with Prioritized Experience for Multi-Vehicle Pursuit,0,ALL,historical,0.8143350176589959,0.7899150744722182,-9.316668953968334,0.8571473086484707,0.818590593168199,0.04725047342872217,1.4587165050251414
H86,Gradient-Informed Quality Diversity for the Illumination of Discrete Spaces,0,ALL,historical,0.7258752366501027,0.842694785864462,-9.472322831200565,0.764036903752243,0.8732863150908254,0.02489154004244396,1.3720874251805648
H87,Explaining SAT Solving Using Causal Reasoning,0,ALL,historical,0.8333827223238854,0.8918986383713433,-9.645607694612941,0.8771964142811575,0.9242763672007692,5.103302911388794e-16,1.4411782251855427
H88,On Guiding Search in HTN Temporal Planning with non Temporal Heuristics,0,ALL,historical,0.8103707242139765,0.7781541364401339,-9.645607694612941,0.8529745991574071,0.8064027092411441,5.103302911388794e-16,1.3275018467188424
H89,Towards Explainable TOPSIS: Visual Insights into the Effects of Weights and Aggregations on Rankings,0,ALL,historical,0.7110038461053291,0.8457541994889197,-7.723910592831227,0.7483836749153482,0.8764567916325791,0.2760425776174898,1.9899788172820663
H90,Contextual Dictionary Lookup for Knowledge Graph Completion,0,ALL,historical,0.2325467118764314,0.5975472640335047,-8.647037481892353,0.2447724632952027,0.6192394411994788,0.14343982472360914,1.0498090854047681
H91,DsMtGCN: A Direction-sensitive Multi-task framework for Knowledge Graph Completion,0,ALL,historical,0.2325467118764314,0.8293005362252045,-7.521373650913523,0.2447724632952027,0.859405827033842,0.30513603852654275,1.6461827285795927
H92,FC-KBQA: A Fine-to-Coarse Composition Framework for Knowledge Base Question Answering,0,ALL,historical,0.20133708452379562,0.7661618055566899,-7.513310619060427,0.2119220423884162,0.7939750324330938,0.30629425440462105,1.5704532958687607
H93,Internal Contrastive Learning for Generalized Out-of-distribution Fault Diagnosis (GOOFD) Framework,0,ALL,historical,0.40515827980070096,0.922016648679851,-9.645607694612945,0.4264587934658108,0.9554877223454473,0.0,1.1055572126490065
H94,ShuttleSet22: Benchmarking Stroke Forecasting with Stroke-Level Badminton Dataset,0,ALL,historical,0.7193689259659417,0.6928569893705816,-9.645607694612941,0.757188534750267,0.7180091027994991,5.103302911388794e-16,1.1801581100398144
H95,ConKI: Contrastive Knowledge Injection for Multimodal Sentiment Analysis,0,ALL,historical,0.3935887586976501,0.8186891561967207,-9.645607694612941,0.41428102429122715,0.8484092323965596,5.103302911388794e-16,1.0101522053502308
H96,Computationally Assisted Quality Control for Public Health Data Streams,0,ALL,historical,0.7921181051084814,0.9218494313817185,-9.645607694612941,0.833762379367281,0.9553144347203723,5.103302911388794e-16,1.431261451270124
H97,Novelty and Lifted Helpful Actions in Generalized Planning,0,ALL,historical,0.5515361341606055,0.7835886623355464,-8.759245966071774,0.5805322167984048,0.8120345194446473,0.12732161380747645,1.4323574235131329
H98,Knowledge Graph for NLG in the context of conversational agents,0,ALL,historical,0.560269526213862,0.5388972021635217,-9.183514725513275,0.5897247522187045,0.5584602631750828,0.06637744011318229,1.0844916125979855
