id,title,year,field,split,s_m,s_t,s_mt,s_mn,s_tn,s_mtn,S
H98,Relational Association Rules: getting WARMeR,0,ALL,historical,0.5377336847422695,0.4887279969318055,0.46354554372166024,0.21120744245865103,0.08535604600255073,0.041850228973802125,0.31121106860203246
H99,A Polynomial Translation of Logic Programs with Nested Expressions into Disjunctive Logic Programs: Preliminary Report,0,ALL,historical,0.6164647613309145,0.6201425579870479,0.4852632234401505,0.36510065816735765,0.3347700506364238,0.08141077695189369,0.7283644807369443
H100,Offline Specialisation in Prolog Using a Hand-Written Compiler Generator,0,ALL,historical,0.6620123725700587,0.6950698652545245,0.8151551306829777,0.4541311740088349,0.4769759037165727,0.6823361425172003,1.1699247276064277
H101,Approximate Grammar for Information Extraction,0,ALL,historical,0.8176179412765867,0.44375447054421435,0.5615322318706374,0.7582885968210025,0.0,0.22034107735073835,0.8354079738937609
H102,Conflict-based Force Aggregation,0,ALL,historical,0.6617608741710743,0.7250391543850954,0.5120633539645931,0.4536395778178222,0.5338551441756565,0.13022942899825665,1.0330750221428684
H103,Bounded LTL Model Checking with Stable Models,0,ALL,historical,0.5918365225534024,0.6964397108934826,0.5534894231250796,0.31696059674642896,0.4795757578255793,0.20569043670304718,0.8685280074180748
H104,"'Computing' as Information Compression by Multiple Alignment, Unification and Search",0,ALL,historical,0.5225326489739178,0.6494726631750235,0.8637009170395693,0.1814944450266803,0.3904361726591623,0.770766303344143,0.8416988238562926
H105,"Syntax, Parsing and Production of Natural Language in a Framework of Information Compression by Multiple Alignment, Unification and Search",0,ALL,historical,0.7380492127509938,0.4875727607141052,0.6983421784963981,0.6027580486153068,0.08316350288525035,0.46955169872115055,0.8502646460529598
H106,Learning in Multiagent Systems: An Introduction from a Game-Theoretic Perspective,0,ALL,historical,0.6026871372701776,0.7743579035902977,0.5116990248339116,0.33816995985351994,0.6274580649176914,0.1295657733849053,1.0109760454559282
H107,Abduction in Well-Founded Semantics and Generalized Stable Models,0,ALL,historical,0.6052510881100742,0.5891986618416325,0.7058053989874494,0.3431816357605103,0.27604108639814284,0.4831465714761778,0.7883240221753154
H108,Intelligent search strategies based on adaptive Constraint Handling Rules,0,ALL,historical,0.7293163996268381,0.4551774914578358,0.8681134809840569,0.5856882871933814,0.02167995211645657,0.7788041531464714,0.879949692911103
